variant_name,source_kind,role,config_path,selected_feature_count,selected_features,board_family,search_tier,eval_tier,feature_count_bin,stratum
pool_variant_097,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_097.json,28,Alpha-Beta|Aspiration Windows|Castling|Connected Pawn|Delta Pruning|En Passant|Evaluation|FEN|Fifty-Move Rule|Killer Heuristic|King Pressure|Legal Move Generation|Mailbox|Make Move|Minimax|Move Generation|Move Ordering|Passed Pawn|Piece Lists|Piece-Square Tables|Pseudo-Legal Move Generation|Quiescence Search|Replacement Schemes|Threefold Repetition|Time Management|Transposition Table|UCI|Unmake Move,Mailbox,minimax,rich_eval,medium,Mailbox__minimax__rich_eval
pool_variant_098,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_098.json,26,10x12 Board|Alpha-Beta|Aspiration Windows|Bishop Pair|Castling|En Passant|Evaluation|FEN|Fifty-Move Rule|Legal Move Generation|Make Move|Minimax|Move Generation|Null Move Pruning|Pawn Hash Table|Piece Lists|Pseudo-Legal Move Generation|Replacement Schemes|Rook on Open File|Static Exchange Evaluation|Threefold Repetition|Time Management|Transposition Table|UCI|Unmake Move|Zobrist Hashing,10x12 Board,minimax,rich_eval,medium,10x12 Board__minimax__rich_eval
pool_variant_099,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_099.json,30,10x12 Board|Alpha-Beta|Castling|Connected Pawn|Doubled Pawn|En Passant|Evaluation|FEN|Fifty-Move Rule|Hash Move|King Activity|King Shelter|Late Move Reductions|Legal Move Generation|Make Move|Minimax|Mobility|Move Generation|Move Ordering|Null Move Pruning|Pawn Hash Table|Pondering|Principal Variation Search|Tapered Eval|Threefold Repetition|Time Management|Transposition Table|UCI|Unmake Move|Zobrist Hashing,10x12 Board,minimax,rich_eval,medium,10x12 Board__minimax__rich_eval
pool_variant_100,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_100.json,31,0x88|Alpha-Beta|Aspiration Windows|Castling|Connected Pawn|En Passant|Evaluation|FEN|Fifty-Move Rule|Futility Pruning|Isolated Pawn|Killer Heuristic|King Shelter|Late Move Reductions|Legal Move Generation|Make Move|Minimax|Mobility|Move Generation|Move Ordering|Null Move Pruning|Opening Book|Piece Lists|Pondering|Quiescence Search|Razoring|Threefold Repetition|Time Management|UCI|Unmake Move|Zobrist Hashing,0x88,minimax,rich_eval,high,0x88__minimax__rich_eval
pool_variant_101,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_101.json,21,10x12 Board|Alpha-Beta|Castling|Doubled Pawn|En Passant|Evaluation|FEN|Fifty-Move Rule|Killer Heuristic|Late Move Reductions|Legal Move Generation|Make Move|Minimax|Move Generation|Move Ordering|Principal Variation Search|Replacement Schemes|Threefold Repetition|Transposition Table|UCI|Unmake Move,10x12 Board,minimax,structural_eval,medium,10x12 Board__minimax__structural_eval
pool_variant_102,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_102.json,29,Alpha-Beta|Aspiration Windows|Castling|Connected Pawn|En Passant|Evaluation|FEN|Fifty-Move Rule|History Heuristic|Isolated Pawn|Iterative Deepening|Killer Heuristic|Legal Move Generation|Mailbox|Make Move|Minimax|Mobility|Move Generation|Move Ordering|Opening Book|Passed Pawn|Piece Lists|Piece-Square Tables|Quiescence Search|Rook on Open File|Rook Semi-Open File|Threefold Repetition|UCI|Unmake Move,Mailbox,minimax,rich_eval,medium,Mailbox__minimax__rich_eval
pool_variant_103,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_103.json,29,Alpha-Beta|Bitboards|Castling|Copy-Make|Delta Pruning|En Passant|Evaluation|FEN|Fifty-Move Rule|Futility Pruning|History Heuristic|Isolated Pawn|Iterative Deepening|Killer Heuristic|Legal Move Generation|Magic Bitboards|Make Move|Minimax|Move Generation|Move Ordering|Passed Pawn|Pondering|Quiescence Search|Rook Semi-Open File|Threefold Repetition|Time Management|UCI|Unmake Move|Zobrist Hashing,Bitboards,minimax,rich_eval,medium,Bitboards__minimax__rich_eval
pool_variant_104,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_104.json,27,10x12 Board|Alpha-Beta|Castling|Delta Pruning|En Passant|Evaluation|FEN|Fifty-Move Rule|Futility Pruning|History Heuristic|Late Move Reductions|Legal Move Generation|Make Move|Minimax|Move Generation|Move Ordering|Opening Book|Principal Variation Search|Pseudo-Legal Move Generation|Quiescence Search|Rook Semi-Open File|Static Exchange Evaluation|Threefold Repetition|Time Management|UCI|Unmake Move|Zobrist Hashing,10x12 Board,minimax,rich_eval,medium,10x12 Board__minimax__rich_eval
pool_variant_105,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_105.json,21,0x88|Castling|Copy-Make|Delta Pruning|En Passant|Evaluation|FEN|Fifty-Move Rule|Killer Heuristic|Legal Move Generation|Make Move|Minimax|Move Generation|Move Ordering|Quiescence Search|Rook Semi-Open File|Threefold Repetition|Transposition Table|UCI|Unmake Move|Zobrist Hashing,0x88,minimax,rich_eval,medium,0x88__minimax__rich_eval
pool_variant_106,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_106.json,24,Alpha-Beta|Castling|Copy-Make|En Passant|Evaluation|FEN|Fifty-Move Rule|Hash Move|Killer Heuristic|Legal Move Generation|Mailbox|Make Move|Move Generation|Move Ordering|Negamax|Pondering|Principal Variation Search|Pseudo-Legal Move Generation|Replacement Schemes|Rook on Open File|Threefold Repetition|Transposition Table|UCI|Unmake Move,Mailbox,pruning_full,rich_eval,medium,Mailbox__pruning_full__rich_eval
pool_variant_107,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_107.json,30,Alpha-Beta|Aspiration Windows|Castling|Copy-Make|Delta Pruning|En Passant|Evaluation|FEN|Fifty-Move Rule|Isolated Pawn|Iterative Deepening|King Pressure|Legal Move Generation|Mailbox|Make Move|Minimax|Move Generation|Opening Book|Pawn Hash Table|Principal Variation Search|Quiescence Search|Razoring|Replacement Schemes|Rook on Open File|Static Exchange Evaluation|Threefold Repetition|Transposition Table|UCI|Unmake Move|Zobrist Hashing,Mailbox,minimax,rich_eval,medium,Mailbox__minimax__rich_eval
pool_variant_108,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_108.json,28,Alpha-Beta|Bishop Pair|Bitboards|Castling|Doubled Pawn|En Passant|Evaluation|FEN|Fifty-Move Rule|Hash Move|Killer Heuristic|King Shelter|Late Move Reductions|Legal Move Generation|Make Move|Move Generation|Move Ordering|Negamax|Null Move Pruning|Passed Pawn|Piece-Square Tables|Principal Variation Search|Replacement Schemes|Threefold Repetition|Time Management|Transposition Table|UCI|Unmake Move,Bitboards,pruning_full,rich_eval,medium,Bitboards__pruning_full__rich_eval
pool_variant_109,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_109.json,27,10x12 Board|Alpha-Beta|Castling|Delta Pruning|Doubled Pawn|En Passant|Evaluation|FEN|Fifty-Move Rule|Isolated Pawn|Late Move Reductions|Legal Move Generation|Make Move|Minimax|Mobility|Move Generation|Passed Pawn|Principal Variation Search|Pseudo-Legal Move Generation|Quiescence Search|Rook on Open File|Rook Semi-Open File|Tapered Eval|Threefold Repetition|Transposition Table|UCI|Unmake Move,10x12 Board,minimax,rich_eval,medium,10x12 Board__minimax__rich_eval
pool_variant_110,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_110.json,31,10x12 Board|Alpha-Beta|Aspiration Windows|Castling|Connected Pawn|Copy-Make|Delta Pruning|En Passant|Evaluation|FEN|Fifty-Move Rule|Futility Pruning|History Heuristic|King Shelter|Late Move Reductions|Legal Move Generation|Make Move|Move Generation|Move Ordering|Negamax|Piece Lists|Piece-Square Tables|Principal Variation Search|Quiescence Search|Replacement Schemes|Static Exchange Evaluation|Threefold Repetition|Transposition Table|UCI|Unmake Move|Zobrist Hashing,10x12 Board,pruning_full,rich_eval,high,10x12 Board__pruning_full__rich_eval
pool_variant_111,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_111.json,28,0x88|Alpha-Beta|Bishop Pair|Castling|Doubled Pawn|En Passant|Evaluation|FEN|Fifty-Move Rule|Hash Move|History Heuristic|Late Move Reductions|Legal Move Generation|Make Move|Move Generation|Move Ordering|Negamax|Null Move Pruning|Opening Book|Pondering|Pseudo-Legal Move Generation|Quiescence Search|Rook Semi-Open File|Static Exchange Evaluation|Threefold Repetition|Transposition Table|UCI|Unmake Move,0x88,alpha_beta,rich_eval,medium,0x88__alpha_beta__rich_eval
pool_variant_112,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_112.json,23,0x88|Alpha-Beta|Castling|Copy-Make|Doubled Pawn|En Passant|Evaluation|FEN|Fifty-Move Rule|Legal Move Generation|Make Move|Minimax|Mobility|Move Generation|Principal Variation Search|Quiescence Search|Replacement Schemes|Static Exchange Evaluation|Tapered Eval|Threefold Repetition|Transposition Table|UCI|Unmake Move,0x88,minimax,rich_eval,medium,0x88__minimax__rich_eval
pool_variant_113,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_113.json,28,Alpha-Beta|Bishop Pair|Bitboards|Castling|Delta Pruning|En Passant|Evaluation|FEN|Fifty-Move Rule|Futility Pruning|Isolated Pawn|Late Move Reductions|Legal Move Generation|Make Move|Minimax|Mobility|Move Generation|Null Move Pruning|Passed Pawn|Principal Variation Search|Pseudo-Legal Move Generation|Quiescence Search|Tapered Eval|Threefold Repetition|Time Management|Transposition Table|UCI|Unmake Move,Bitboards,minimax,rich_eval,medium,Bitboards__minimax__rich_eval
pool_variant_114,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_114.json,29,Alpha-Beta|Bishop Pair|Bitboards|Castling|Delta Pruning|En Passant|Evaluation|FEN|Fifty-Move Rule|Futility Pruning|History Heuristic|Killer Heuristic|King Activity|Legal Move Generation|Magic Bitboards|Make Move|Move Generation|Move Ordering|Negamax|Passed Pawn|Principal Variation Search|Pseudo-Legal Move Generation|Quiescence Search|Tapered Eval|Threefold Repetition|Transposition Table|UCI|Unmake Move|Zobrist Hashing,Bitboards,pruning_full,rich_eval,medium,Bitboards__pruning_full__rich_eval
pool_variant_115,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_115.json,25,0x88|Castling|Delta Pruning|En Passant|Evaluation|FEN|Fifty-Move Rule|Hash Move|History Heuristic|Iterative Deepening|Killer Heuristic|King Pressure|Legal Move Generation|Make Move|Move Generation|Move Ordering|Negamax|Quiescence Search|Rook on Open File|Tapered Eval|Threefold Repetition|Transposition Table|UCI|Unmake Move|Zobrist Hashing,0x88,negamax,rich_eval,medium,0x88__negamax__rich_eval
pool_variant_116,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_116.json,27,Alpha-Beta|Castling|Connected Pawn|Delta Pruning|Doubled Pawn|En Passant|Evaluation|FEN|Fifty-Move Rule|Killer Heuristic|Legal Move Generation|Mailbox|Make Move|Minimax|Mobility|Move Generation|Move Ordering|Pawn Hash Table|Piece Lists|Pondering|Principal Variation Search|Quiescence Search|Static Exchange Evaluation|Threefold Repetition|UCI|Unmake Move|Zobrist Hashing,Mailbox,minimax,rich_eval,medium,Mailbox__minimax__rich_eval
pool_variant_117,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_117.json,29,0x88|Alpha-Beta|Castling|Connected Pawn|En Passant|Evaluation|FEN|Fifty-Move Rule|Hash Move|Iterative Deepening|Killer Heuristic|Legal Move Generation|Make Move|Mobility|Move Generation|Move Ordering|Negamax|Null Move Pruning|Piece Lists|Piece-Square Tables|Principal Variation Search|Pseudo-Legal Move Generation|Quiescence Search|Razoring|Tapered Eval|Threefold Repetition|Transposition Table|UCI|Unmake Move,0x88,pruning_full,rich_eval,medium,0x88__pruning_full__rich_eval
pool_variant_118,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_118.json,32,10x12 Board|Alpha-Beta|Castling|Connected Pawn|Copy-Make|Delta Pruning|En Passant|Evaluation|FEN|Fifty-Move Rule|Hash Move|History Heuristic|Iterative Deepening|Killer Heuristic|Legal Move Generation|Make Move|Minimax|Move Generation|Move Ordering|Pawn Hash Table|Pondering|Pseudo-Legal Move Generation|Quiescence Search|Rook on Open File|Static Exchange Evaluation|Tapered Eval|Threefold Repetition|Time Management|Transposition Table|UCI|Unmake Move|Zobrist Hashing,10x12 Board,minimax,rich_eval,high,10x12 Board__minimax__rich_eval
pool_variant_119,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_119.json,25,10x12 Board|Alpha-Beta|Castling|Connected Pawn|En Passant|Evaluation|FEN|Fifty-Move Rule|Hash Move|Iterative Deepening|King Activity|Legal Move Generation|Make Move|Mobility|Move Generation|Move Ordering|Negamax|Passed Pawn|Principal Variation Search|Rook on Open File|Tapered Eval|Threefold Repetition|Transposition Table|UCI|Unmake Move,10x12 Board,pvs_id,rich_eval,medium,10x12 Board__pvs_id__rich_eval
pool_variant_120,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_120.json,31,Alpha-Beta|Aspiration Windows|Bitboards|Castling|Connected Pawn|Delta Pruning|En Passant|Evaluation|FEN|Fifty-Move Rule|Iterative Deepening|King Activity|King Shelter|Legal Move Generation|Make Move|Minimax|Move Generation|Null Move Pruning|Piece Lists|Piece-Square Tables|Principal Variation Search|Pseudo-Legal Move Generation|Quiescence Search|Razoring|Rook Semi-Open File|Static Exchange Evaluation|Tapered Eval|Threefold Repetition|UCI|Unmake Move|Zobrist Hashing,Bitboards,minimax,rich_eval,high,Bitboards__minimax__rich_eval
pool_variant_121,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_121.json,21,0x88|Alpha-Beta|Bishop Pair|Castling|En Passant|Evaluation|FEN|Fifty-Move Rule|Iterative Deepening|Legal Move Generation|Make Move|Minimax|Move Generation|Null Move Pruning|Opening Book|Piece-Square Tables|Replacement Schemes|Threefold Repetition|Transposition Table|UCI|Unmake Move,0x88,minimax,rich_eval,medium,0x88__minimax__rich_eval
pool_variant_122,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_122.json,30,Alpha-Beta|Aspiration Windows|Castling|Copy-Make|Delta Pruning|En Passant|Evaluation|FEN|Fifty-Move Rule|History Heuristic|Isolated Pawn|Iterative Deepening|Killer Heuristic|King Shelter|Legal Move Generation|Mailbox|Make Move|Minimax|Move Generation|Move Ordering|Piece-Square Tables|Pseudo-Legal Move Generation|Quiescence Search|Replacement Schemes|Rook on Open File|Static Exchange Evaluation|Threefold Repetition|Transposition Table|UCI|Unmake Move,Mailbox,minimax,rich_eval,medium,Mailbox__minimax__rich_eval
pool_variant_123,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_123.json,31,0x88|Alpha-Beta|Castling|Connected Pawn|Delta Pruning|En Passant|Evaluation|FEN|Fifty-Move Rule|Hash Move|History Heuristic|King Activity|King Shelter|Legal Move Generation|Make Move|Minimax|Move Generation|Move Ordering|Null Move Pruning|Pawn Hash Table|Pondering|Principal Variation Search|Quiescence Search|Replacement Schemes|Rook on Open File|Tapered Eval|Threefold Repetition|Transposition Table|UCI|Unmake Move|Zobrist Hashing,0x88,minimax,rich_eval,high,0x88__minimax__rich_eval
pool_variant_124,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_124.json,29,Alpha-Beta|Bitboards|Castling|Connected Pawn|En Passant|Evaluation|FEN|Fifty-Move Rule|Futility Pruning|Isolated Pawn|Iterative Deepening|King Activity|Legal Move Generation|Magic Bitboards|Make Move|Move Generation|Negamax|Null Move Pruning|Opening Book|Pawn Hash Table|Piece Lists|Principal Variation Search|Rook on Open File|Tapered Eval|Threefold Repetition|Transposition Table|UCI|Unmake Move|Zobrist Hashing,Bitboards,pruning_full,rich_eval,medium,Bitboards__pruning_full__rich_eval
pool_variant_125,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_125.json,27,10x12 Board|Alpha-Beta|Bishop Pair|Castling|Doubled Pawn|En Passant|Evaluation|FEN|Fifty-Move Rule|Futility Pruning|Hash Move|Killer Heuristic|King Shelter|Legal Move Generation|Make Move|Move Generation|Move Ordering|Negamax|Passed Pawn|Principal Variation Search|Quiescence Search|Razoring|Threefold Repetition|Time Management|Transposition Table|UCI|Unmake Move,10x12 Board,pruning_full,rich_eval,medium,10x12 Board__pruning_full__rich_eval
pool_variant_126,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_126.json,34,10x12 Board|Alpha-Beta|Aspiration Windows|Castling|Connected Pawn|Delta Pruning|En Passant|Evaluation|FEN|Fifty-Move Rule|Futility Pruning|History Heuristic|Isolated Pawn|Iterative Deepening|King Activity|King Shelter|Late Move Reductions|Legal Move Generation|Make Move|Minimax|Move Generation|Move Ordering|Pawn Hash Table|Pondering|Quiescence Search|Replacement Schemes|Static Exchange Evaluation|Tapered Eval|Threefold Repetition|Time Management|Transposition Table|UCI|Unmake Move|Zobrist Hashing,10x12 Board,minimax,rich_eval,high,10x12 Board__minimax__rich_eval
pool_variant_127,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_127.json,29,10x12 Board|Alpha-Beta|Bishop Pair|Castling|En Passant|Evaluation|FEN|Fifty-Move Rule|Hash Move|History Heuristic|Iterative Deepening|Killer Heuristic|King Shelter|Legal Move Generation|Make Move|Mobility|Move Generation|Move Ordering|Negamax|Null Move Pruning|Opening Book|Passed Pawn|Pondering|Static Exchange Evaluation|Threefold Repetition|Time Management|Transposition Table|UCI|Unmake Move,10x12 Board,pruning_full,rich_eval,medium,10x12 Board__pruning_full__rich_eval
pool_variant_128,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_128.json,32,Alpha-Beta|Aspiration Windows|Bishop Pair|Bitboards|Castling|En Passant|Evaluation|FEN|Fifty-Move Rule|Hash Move|Iterative Deepening|Killer Heuristic|King Activity|Late Move Reductions|Legal Move Generation|Magic Bitboards|Make Move|Move Generation|Move Ordering|Negamax|Null Move Pruning|Pawn Hash Table|Pondering|Principal Variation Search|Replacement Schemes|Static Exchange Evaluation|Tapered Eval|Threefold Repetition|Transposition Table|UCI|Unmake Move|Zobrist Hashing,Bitboards,pruning_full,rich_eval,high,Bitboards__pruning_full__rich_eval
pool_variant_129,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_129.json,26,Alpha-Beta|Castling|En Passant|Evaluation|FEN|Fifty-Move Rule|History Heuristic|King Shelter|Legal Move Generation|Mailbox|Make Move|Move Generation|Move Ordering|Negamax|Null Move Pruning|Opening Book|Passed Pawn|Pawn Hash Table|Quiescence Search|Rook Semi-Open File|Static Exchange Evaluation|Threefold Repetition|Time Management|UCI|Unmake Move|Zobrist Hashing,Mailbox,alpha_beta,rich_eval,medium,Mailbox__alpha_beta__rich_eval
pool_variant_130,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_130.json,32,Alpha-Beta|Bitboards|Castling|Connected Pawn|En Passant|Evaluation|FEN|Fifty-Move Rule|History Heuristic|Isolated Pawn|Killer Heuristic|King Activity|King Pressure|Late Move Reductions|Legal Move Generation|Make Move|Move Generation|Move Ordering|Negamax|Opening Book|Passed Pawn|Principal Variation Search|Replacement Schemes|Rook on Open File|Rook Semi-Open File|Tapered Eval|Threefold Repetition|Time Management|Transposition Table|UCI|Unmake Move|Zobrist Hashing,Bitboards,pruning_full,rich_eval,high,Bitboards__pruning_full__rich_eval
pool_variant_131,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_131.json,21,0x88|Alpha-Beta|Castling|En Passant|Evaluation|FEN|Fifty-Move Rule|Futility Pruning|Killer Heuristic|Legal Move Generation|Make Move|Minimax|Move Generation|Move Ordering|Piece Lists|Piece-Square Tables|Razoring|Threefold Repetition|Transposition Table|UCI|Unmake Move,0x88,minimax,pst_eval,medium,0x88__minimax__pst_eval
pool_variant_132,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_132.json,29,0x88|Alpha-Beta|Aspiration Windows|Castling|En Passant|Evaluation|FEN|Fifty-Move Rule|Hash Move|Isolated Pawn|King Activity|King Shelter|Legal Move Generation|Make Move|Move Generation|Move Ordering|Negamax|Null Move Pruning|Pawn Hash Table|Pseudo-Legal Move Generation|Razoring|Replacement Schemes|Rook on Open File|Tapered Eval|Threefold Repetition|Transposition Table|UCI|Unmake Move|Zobrist Hashing,0x88,alpha_beta,rich_eval,medium,0x88__alpha_beta__rich_eval
pool_variant_133,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_133.json,26,Alpha-Beta|Bishop Pair|Bitboards|Castling|Delta Pruning|Doubled Pawn|En Passant|Evaluation|FEN|Fifty-Move Rule|Isolated Pawn|Legal Move Generation|Make Move|Minimax|Mobility|Move Generation|Opening Book|Passed Pawn|Piece Lists|Principal Variation Search|Quiescence Search|Rook Semi-Open File|Threefold Repetition|Time Management|UCI|Unmake Move,Bitboards,minimax,rich_eval,medium,Bitboards__minimax__rich_eval
pool_variant_134,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_134.json,27,Alpha-Beta|Castling|Connected Pawn|Delta Pruning|Doubled Pawn|En Passant|Evaluation|FEN|Fifty-Move Rule|Futility Pruning|History Heuristic|King Shelter|Legal Move Generation|Mailbox|Make Move|Mobility|Move Generation|Move Ordering|Negamax|Quiescence Search|Replacement Schemes|Rook Semi-Open File|Static Exchange Evaluation|Threefold Repetition|Transposition Table|UCI|Unmake Move,Mailbox,alpha_beta,rich_eval,medium,Mailbox__alpha_beta__rich_eval
pool_variant_135,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_135.json,30,Alpha-Beta|Aspiration Windows|Castling|Copy-Make|Doubled Pawn|En Passant|Evaluation|FEN|Fifty-Move Rule|Hash Move|Iterative Deepening|King Activity|Legal Move Generation|Mailbox|Make Move|Mobility|Move Generation|Move Ordering|Negamax|Piece Lists|Piece-Square Tables|Pondering|Replacement Schemes|Static Exchange Evaluation|Tapered Eval|Threefold Repetition|Transposition Table|UCI|Unmake Move|Zobrist Hashing,Mailbox,pruning_full,rich_eval,medium,Mailbox__pruning_full__rich_eval
pool_variant_136,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_136.json,32,10x12 Board|Alpha-Beta|Bishop Pair|Castling|Connected Pawn|En Passant|Evaluation|FEN|Fifty-Move Rule|Hash Move|History Heuristic|Isolated Pawn|King Pressure|Legal Move Generation|Make Move|Minimax|Move Generation|Move Ordering|Null Move Pruning|Pawn Hash Table|Piece Lists|Piece-Square Tables|Pseudo-Legal Move Generation|Rook on Open File|Rook Semi-Open File|Static Exchange Evaluation|Threefold Repetition|Time Management|Transposition Table|UCI|Unmake Move|Zobrist Hashing,10x12 Board,minimax,rich_eval,high,10x12 Board__minimax__rich_eval
pool_variant_137,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_137.json,34,10x12 Board|Alpha-Beta|Castling|Delta Pruning|Doubled Pawn|En Passant|Evaluation|FEN|Fifty-Move Rule|History Heuristic|Iterative Deepening|Killer Heuristic|King Activity|King Pressure|Late Move Reductions|Legal Move Generation|Make Move|Mobility|Move Generation|Move Ordering|Negamax|Opening Book|Pawn Hash Table|Piece-Square Tables|Principal Variation Search|Quiescence Search|Replacement Schemes|Rook on Open File|Tapered Eval|Threefold Repetition|Transposition Table|UCI|Unmake Move|Zobrist Hashing,10x12 Board,pruning_full,rich_eval,high,10x12 Board__pruning_full__rich_eval
pool_variant_138,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_138.json,26,10x12 Board|Alpha-Beta|Castling|Connected Pawn|En Passant|Evaluation|FEN|Fifty-Move Rule|Isolated Pawn|Iterative Deepening|Killer Heuristic|Legal Move Generation|Make Move|Mobility|Move Generation|Move Ordering|Negamax|Pawn Hash Table|Piece Lists|Rook Semi-Open File|Tapered Eval|Threefold Repetition|Transposition Table|UCI|Unmake Move|Zobrist Hashing,10x12 Board,pruning_full,rich_eval,medium,10x12 Board__pruning_full__rich_eval
pool_variant_139,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_139.json,21,10x12 Board|Alpha-Beta|Castling|En Passant|Evaluation|FEN|Fifty-Move Rule|Iterative Deepening|Legal Move Generation|Make Move|Minimax|Move Generation|Pawn Hash Table|Principal Variation Search|Pseudo-Legal Move Generation|Quiescence Search|Threefold Repetition|Transposition Table|UCI|Unmake Move|Zobrist Hashing,10x12 Board,minimax,rich_eval,medium,10x12 Board__minimax__rich_eval
pool_variant_140,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_140.json,34,10x12 Board|Alpha-Beta|Castling|Doubled Pawn|En Passant|Evaluation|FEN|Fifty-Move Rule|Futility Pruning|History Heuristic|Isolated Pawn|Iterative Deepening|Legal Move Generation|Make Move|Minimax|Move Generation|Move Ordering|Opening Book|Passed Pawn|Pawn Hash Table|Piece Lists|Pondering|Principal Variation Search|Pseudo-Legal Move Generation|Quiescence Search|Replacement Schemes|Rook on Open File|Rook Semi-Open File|Static Exchange Evaluation|Threefold Repetition|Transposition Table|UCI|Unmake Move|Zobrist Hashing,10x12 Board,minimax,rich_eval,high,10x12 Board__minimax__rich_eval
pool_variant_141,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_141.json,27,10x12 Board|Alpha-Beta|Aspiration Windows|Castling|Copy-Make|Delta Pruning|En Passant|Evaluation|FEN|Fifty-Move Rule|Futility Pruning|King Pressure|Legal Move Generation|Make Move|Minimax|Move Generation|Pawn Hash Table|Piece Lists|Quiescence Search|Razoring|Rook Semi-Open File|Static Exchange Evaluation|Threefold Repetition|Transposition Table|UCI|Unmake Move|Zobrist Hashing,10x12 Board,minimax,rich_eval,medium,10x12 Board__minimax__rich_eval
pool_variant_142,random_sample,sampled,outputs/stratified_variant_experiment_n100_fullrun/pool_configs/pool_variant_142.json,28,10x12 Board|Alpha-Beta|Castling|Connected Pawn|Delta Pruning|Doubled Pawn|En Passant|Evaluation|FEN|Fifty-Move Rule|Isolated Pawn|King Pressure|Legal Move Generation|Make Move|Move Generation|Negamax|Pawn Hash Table|Piece Lists|Piece-Square Tables|Principal Variation Search|Quiescence Search|Razoring|Tapered Eval|Threefold Repetition|Transposition Table|UCI|Unmake Move|Zobrist Hashing,10x12 Board,pruning_full,rich_eval,medium,10x12 Board__pruning_full__rich_eval
